,Region,Variables,R_2,Var_R,Random_seed
1455,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.3959434665430669,0.5192942336013738,15
1456,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.869126420344521,0.025867934361530343,16
1457,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.3667932417566754,0.20154584209233506,17
1458,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9082522453788349,0.008276319370405849,18
1459,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8521005385204756,0.022473296272645604,19
1460,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5295358328460309,0.014549000943505863,20
1461,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.9623774851341547,0.058614671681098685,21
1462,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.18157954632693352,0.5444490582422298,22
1463,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.504245257937549,0.02946585767576193,23
1464,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8291225866498804,0.02619946467315737,24
1465,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6722583724693039,0.13774187720340025,25
1466,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.47088973144420265,0.964098807565544,26
1467,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5527635816381389,0.3308747500818966,27
1468,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.3805420305486452,2.457600058352532,28
1469,Roanoke,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.4286788959453167,0.3089239862688895,29
1470,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5384239200481928,0.13790973387897076,0
1471,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9261354774654688,0.02106047401002098,1
1472,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9414116096283744,0.009386623456200116,2
1473,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8409904392234535,0.09742925828655913,3
1474,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.88501837259369,0.057269732846056076,4
1475,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8497494617722885,0.05404513430630209,5
1476,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8088459344401061,0.12365643128449533,6
1477,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8758034304088353,0.025946627032915393,7
1478,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.865977844483328,0.06845417864166548,8
1479,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.875874272066426,0.06883972832277063,9
1480,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8455468297270938,0.05568330700268709,10
1481,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.910314685000939,0.030650099347048543,11
1482,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9577455541390966,0.02602260134978751,12
1483,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.844751648424495,0.11215243614066628,13
1484,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8549322217698481,0.0753832752806105,14
1485,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9160017292782872,0.03304033449062249,15
1486,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9068591398610841,0.03515810037661571,16
1487,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6988245779357765,0.11064156615939158,17
1488,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9116392825972024,0.03382022163004994,18
1489,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.966939664730013,0.02529512377519516,19
1490,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8471753642404629,0.08112103373066148,20
1491,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9038965074569582,0.042179812527165184,21
1492,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9498098357939528,0.004703119366711306,22
1493,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9284438846516907,0.00785124329564657,23
1494,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7196574129716593,0.19967081967757117,24
1495,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8928145923733294,0.05283013412122861,25
1496,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8128494229145224,0.13764848064017554,26
1497,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9186218924832311,0.027449153988308383,27
1498,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9251047675458535,0.07070568841924829,28
1499,Sacramento,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9446741947507226,0.0017186799042526735,29
1500,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9207501282787866,0.03532660076159533,0
1501,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9137836255891687,0.045524975949412405,1
1502,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9371302057323092,0.0206626854095302,2
1503,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9244090531198685,0.025166949516775783,3
1504,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9742056025188708,0.027061899082197027,4
1505,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.873819124775796,0.08339438346429662,5
1506,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8505181486369965,0.0975407019937643,6
1507,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9533208617603877,0.001950352371216546,7
1508,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9334784519391679,0.011053715468124614,8
1509,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8394296804788219,0.12069061851485086,9
1510,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.897443632582804,0.06180481137469396,10
1511,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8974195340747908,0.06381806059434325,11
1512,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9375563548462742,0.01826541330832232,12
1513,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.93336356649579,0.023731575339637878,13
1514,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8670281437121372,0.09164103046351857,14
1515,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9459459360300447,0.01122572166806246,15
1516,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9198711845617932,0.03650165566769248,16
1517,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.902850514646387,0.05234525142675517,17
1518,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8711636683642561,0.06972443685531704,18
1519,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9242537503756134,0.03403928949423851,19
1520,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9448134935854606,0.012147958060735875,20
1521,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9555593174878505,0.0010856732121379276,21
1522,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8198110518023415,0.0881098027202657,22
1523,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9525982900584731,0.0006027424618633148,23
1524,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9579093601971006,0.006573712099712137,24
1525,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9165968235225606,0.03447592069324068,25
1526,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8307134962249401,0.12771863586532273,26
1527,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9467638123836817,0.010999349625958832,27
1528,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9425339601032613,0.014306252617017678,28
1529,SanDiego,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9677946954666132,0.013556960949906771,29
1530,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.874554348852235,0.027151594199227524,0
1531,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8841374242616696,0.0340161353397489,1
1532,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7893713355986204,0.07498374140483632,2
1533,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6237423708731998,0.21900943086381175,3
1534,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7603181644178341,0.16076120932107707,4
1535,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9193106145111907,0.01359340877646531,5
1536,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6311995462480482,0.15992421272742008,6
1537,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6134703927717707,0.24371018925283738,7
1538,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7346837292451229,0.13983568227477594,8
1539,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8006805820257928,0.11283358586841041,9
1540,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.4504377508741032,0.3172967403837541,10
1541,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8290463964466597,0.09160956261471709,11
1542,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8461643233841034,0.06278478210988458,12
1543,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8143159442568645,0.10920262250024926,13
1544,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7526176871975909,0.13810419419470832,14
1545,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8196294350220642,0.035877975483422975,15
1546,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8481845584675626,0.023689046696534488,16
1547,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5939447556152175,0.11148479454298088,17
1548,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9314001522569604,0.022663581685060552,18
1549,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8939664857342132,0.02229939170666484,19
1550,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8932392104394712,0.005099890331059287,20
1551,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5972154821310923,0.22878359829377404,21
1552,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8916190324589774,0.025272942226786332,22
1553,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7983953748415784,0.003170626008485833,23
1554,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8005387372662912,0.12328852958399716,24
1555,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7389201704155067,0.13982657591483727,25
1556,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7123316165609347,0.17078311975359772,26
1557,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8797744027068158,0.035488817208869206,27
1558,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8738098682203428,0.029520094770863592,28
1559,SanFrancisco,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8673410598491704,0.04080324079552389,29
1560,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.61123120777445,0.30386826971851,0
1561,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9554962916095412,0.025735294453358537,1
1562,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9051413077032296,0.038981515338991524,2
1563,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8858749720239133,0.058718666598467584,3
1564,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9302613974444371,0.004772973340597009,4
1565,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8351217966256093,0.10713851444376465,5
1566,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8685380241395007,0.07514615619927212,6
1567,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8604341552820828,0.05086164092704648,7
1568,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8689793458444506,0.07099030835811404,8
1569,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8719872460371998,0.0743747042440237,9
1570,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7748210613083248,0.03275716150262986,10
1571,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9148282179905413,0.02772502554723466,11
1572,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9538980264880991,0.029055660573526487,12
1573,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9095931399649564,0.03493449125841708,13
1574,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8819123309078108,0.04021500144749268,14
1575,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",-0.09168482184475812,1.036529258738272,15
1576,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8553098396355576,0.07050262626168302,16
1577,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8889596764932121,0.054882503082082645,17
1578,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.742716612839924,0.18787246842590433,18
1579,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8947322124670016,0.04660170237137151,19
1580,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9241629828828433,0.010881865063860019,20
1581,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8845519294929012,0.05676715214900219,21
1582,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8125152336361119,0.04357706983913856,22
1583,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9264717481349815,0.015027403440448284,23
1584,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8651382919441992,0.015988211558954468,24
1585,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9321042012991052,0.009002314352398844,25
1586,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8623058250691541,0.08243511686578697,26
1587,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8985551695129191,0.02735045698109806,27
1588,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8852293132465617,0.009441241349070317,28
1589,Seattle,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.895987414364082,0.01149882557135562,29
1590,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9394088066811982,0.010492339278373897,0
1591,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9042271848815097,0.04883390915600205,1
1592,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8626807474386882,0.06522539504974256,2
1593,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9464733529333609,0.0013561294307509186,3
1594,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9415419075331474,0.0038998235636422685,4
1595,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8181713084730112,0.10544446152067632,5
1596,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5834340215358973,0.24177576018350033,6
1597,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8081048043801016,0.05804977050802118,7
1598,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8330929297405308,0.08283508472101653,8
1599,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.947451688930981,0.0012908785256493527,9
1600,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9181528629698867,0.03075826026527151,10
1601,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.929391378163106,0.01976921507354168,11
1602,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9002869355104401,0.0015289585441354836,12
1603,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8216686994661296,0.11079505307678816,13
1604,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8541361442905888,0.013986538682171923,14
1605,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9151123744228019,0.03325340661915188,15
1606,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9526469173353939,0.008168754489239483,16
1607,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8539128352533725,0.06705964350757476,17
1608,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9067122283522261,0.03432498571759568,18
1609,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9149182806012379,0.036330776726655745,19
1610,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9356702915428796,0.007766738407312568,20
1611,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8902621492683367,0.04944756914114934,21
1612,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8678196530808131,0.028460696932678275,22
1613,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9000636299935346,0.04505775382368715,23
1614,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8699135474075549,0.059533932922879784,24
1615,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8480675009058525,0.10613153151425736,25
1616,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8477099733732426,0.10676780646930584,26
1617,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9185587796402994,0.019913928699704986,27
1618,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9014654654749614,0.014859163122534436,28
1619,SouthCarolina,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7359638790717478,0.0510984993401401,29
1620,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9006905579431426,0.05024482393115093,0
1621,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9591729937736045,0.0054691870035049606,1
1622,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7825261625902646,0.1491956422396543,2
1623,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9249971412730198,0.03984888355111649,3
1624,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9669806944215834,0.0018555221239276998,4
1625,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.820817345672626,0.07729959922738394,5
1626,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9085375801437279,0.05745858132716275,6
1627,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9122115774841002,0.05294211183473041,7
1628,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9404699636079247,0.023235852106420762,8
1629,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9214087060535578,0.04634608419211961,9
1630,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6633256239692895,0.3031273614864667,10
1631,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.62187292599038,0.3429943263131263,11
1632,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9398950625371788,0.008077535970459016,12
1633,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9416205632720163,0.02118317848743534,13
1634,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8425058564605118,0.06911710546937555,14
1635,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9372948622219788,0.021732756306105272,15
1636,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7761648830713423,0.16578920030599797,16
1637,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.845833630165941,0.10876590134116126,17
1638,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9571587469832865,0.00109814934546959,18
1639,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8953187778199717,0.07063365675527544,19
1640,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9439132241951186,0.022191793258935943,20
1641,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6362687250737342,0.32000533997498704,21
1642,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9490820516454321,0.015638035640599623,22
1643,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8861870133285923,0.08307452204787302,23
1644,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.531162714582629,0.3939576855354109,24
1645,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9002667180446586,0.0663504334369972,25
1646,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9432322576736835,0.0017517397866362305,26
1647,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8009715602941896,0.16572394674274005,27
1648,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9071032554361055,0.00485148662454693,28
1649,SouthCentral,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9073741064405728,0.04015981122038492,29
1650,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9203091081683873,0.003463509568468748,0
1651,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8909511760612701,0.04138417706139852,1
1652,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8618212161750849,0.07968363806934275,2
1653,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.92410509379494,0.01201164250566178,3
1654,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9130167266482586,0.03890003041851264,4
1655,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8261152735739148,0.09197930855981462,5
1656,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7302232587436633,0.19307886016850595,6
1657,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8741091473272344,0.05650789841834236,7
1658,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.861803757134952,0.0685017629694924,8
1659,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9255394779801359,0.012931452464848281,9
1660,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.83225099359982,0.11287165769050111,10
1661,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7479458046815335,0.10130028985486328,11
1662,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8791904798301377,0.0499953800835784,12
1663,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8359238420885076,0.10620277886883278,13
1664,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8439587789697185,0.08421326256952177,14
1665,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8987285857329561,0.03176717265453877,15
1666,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9257372561566699,0.002847703874776064,16
1667,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7527564762511869,0.18737961672487746,17
1668,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9121827040817198,0.022053534974857514,18
1669,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7757949881376647,0.14365459912194434,19
1670,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9058679473294258,0.03013192803902165,20
1671,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8773652522818665,0.05915853611666044,21
1672,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7606775148618247,0.03840456458953456,22
1673,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8351887584001105,0.10905276205152326,23
1674,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9023897295173794,0.013299010317543214,24
1675,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8045248646780324,0.13103177417345258,25
1676,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.873338745078351,0.04879786004142894,26
1677,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9104489454741328,0.02523796077475171,27
1678,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9273997045451465,0.0028279995793011325,28
1679,Southeast,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8957212587343464,0.03144911076471979,29
1680,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8723985304343179,0.04202184683704957,0
1681,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9457392416381044,0.023666770045872032,1
1682,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8900663997247905,0.03659896171372279,2
1683,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9063323634757683,0.020643963471152493,3
1684,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.5621533828043722,0.2748745893711212,4
1685,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7664440728695303,0.13263163124933341,5
1686,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8785947569415359,0.049890793134543365,6
1687,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7706194607373044,0.09594663229046774,7
1688,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8172537426795734,0.024901971165406267,8
1689,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8840339603932007,0.017753503029166118,9
1690,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.6593832444163068,0.20230017856195093,10
1691,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7478470808397584,0.013705344884033743,11
1692,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.671015952435673,0.051950128354138925,12
1693,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7833345542045824,0.001946378105321278,13
1694,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.28007532350268716,0.5088497208034547,14
1695,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.7814185426967276,0.12814584412877061,15
1696,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.9163528581403262,0.006149234779157853,16
1697,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.773969369202675,0.15505121028950541,17
1698,Spokane,"['Standard Volume', 'year', 'n_week', 'type_Bool']",0.8981400087505563,0.02665850144305748,18
